Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID4370,4370,137,16.709,462.730,32.652,0,87796.674,42,10,1,1926.661,1166.445,2598.563,None,None,None,None,None,None,None,-10921639,2598.563,2645,1591,3104,1946324,270.424,23.842,0.222,3.495
ID4371,4371,116,14.009,289.492,35.004,0,87796.674,42,10,1,1865.123,1151.848,2138.235,None,None,None,None,None,None,None,-10921639,2138.235,2213,1444,2656,1601538,274.838,23.535,0.219,2.799
ID4372,4372,140,12.986,133.139,37.445,0,87796.674,42,10,1,1927.543,1173.968,1860.300,None,None,None,None,None,None,None,-10921639,1860.300,1917,1120,2421,1393365,310.483,15.536,0.224,2.197
ID4373,4373,164,13.680,1063.421,43.932,0,87796.674,42,10,1,2234.501,1143.603,1854.218,None,None,None,None,None,None,None,-10921639,1854.218,1794,1184,2650,1388809,377.960,14.140,0.201,1.641
ID4374,4374,148,11.266,12.505,61.644,0,87796.674,42,10,1,1901.260,1134.025,1556.190,None,None,None,None,None,None,None,-10921639,1556.190,1591,899,2170,1165586,343.386,31.948,0.262,1.882
ID4375,4375,50,15.056,863.780,63.155,0,87796.674,42,10,1,1967.964,1167.523,1838.113,None,None,None,None,None,None,None,-10921639,1838.113,1856,1024,2483,1376747,388.310,15.146,0.262,1.966
ID4376,4376,58,15.526,299.504,69.078,0,87796.674,42,10,1,2414.339,1215.805,2183.434,None,None,None,None,None,None,None,-10921639,2183.434,2299,1323,2697,1635392,355.290,17.267,0.242,2.398
ID4377,4377,132,13.656,546.255,94.189,0,87796.674,42,10,1,2539.672,1167.936,1872.713,None,None,None,None,None,None,None,-10921639,1872.713,1929,1206,2495,1402662,333.593,14.605,0.228,2.086
ID4378,4378,2,20.568,86.077,113.733,0,87796.674,42,10,1,2147.916,1651.774,2206.932,None,None,None,None,None,None,None,-10921639,2206.932,2347,1027,3101,1652992,521.993,15.396,0.333,2.112
ID4379,4379,145,12.038,788.667,117.576,0,87796.674,42,10,1,2325.893,1140.822,1837.932,None,None,None,None,None,None,None,-10921639,1837.932,1847,1199,2409,1376611,317.303,14.430,0.189,1.841
ID4380,4380,54,12.808,604.398,118.523,0,87796.674,42,10,1,1941.573,1152.005,2063.130,None,None,None,None,None,None,None,-10921639,2063.130,2140,1301,2562,1545284,270.435,16.179,0.199,2.534
ID4381,4381,44,15.625,223.008,119.235,0,87796.674,42,10,1,2071.622,1463.203,2138.599,None,None,None,None,None,None,None,-10921639,2138.599,2250,1161,2812,1601811,406.383,17.578,0.257,2.155
ID4382,4382,53,17.883,54.043,122.015,0,87796.674,42,10,1,2581.892,1591.690,2535.246,None,None,None,None,None,None,None,-10921639,2535.246,2552,1599,3187,1898899,307.487,23.937,0.234,3.132
ID4383,4383,47,19.571,424.741,122.129,0,87796.674,42,10,1,1887.550,1178.342,2358.628,None,None,None,None,None,None,None,-10921639,2358.628,2454,1392,2971,1766612,407.022,17.493,0.297,2.654
ID4384,4384,70,15.470,156.585,126.572,0,87796.674,42,10,1,3597.502,1183.784,2146.226,None,None,None,None,None,None,None,-10921639,2146.226,2246,1339,2621,1607523,299.983,17.265,0.249,2.849
ID4385,4385,83,11.654,258.614,141.051,0,87796.674,42,10,1,2332.334,1205.814,1979.171,None,None,None,None,None,None,None,-10921639,1979.171,2005,1407,2316,1482399,175.260,23.445,0.198,3.727
ID4386,4386,48,15.757,709.627,169.620,0,87796.674,42,10,1,2186.537,1334.238,2223.195,None,None,None,None,None,None,None,-10921639,2223.195,2290,1442,2632,1665173,246.733,18.210,0.258,3.697
ID4387,4387,69,17.644,998.694,169.942,0,87796.674,42,10,1,2051.447,1326.382,2252.893,None,None,None,None,None,None,None,-10921639,2252.893,2361,1178,2991,1687417,344.355,16.785,0.293,2.961
ID4388,4388,8,23.922,114.669,176.555,0,87796.674,42,10,1,2059.433,1213.263,2383.896,None,None,None,None,None,None,None,-10921639,2383.896,2546,991,3444,1785538,670.509,14.880,0.347,1.834
ID4389,4389,60,12.728,1105.945,183.426,0,87796.674,42,10,1,2104.147,1145.295,1788.525,None,None,None,None,None,None,None,-10921639,1788.525,1794,1122,2366,1339605,329.980,14.771,0.211,1.887
ID4390,4390,41,16.762,913.833,185.793,0,87796.674,42,10,1,2389.824,1767.437,2171.621,None,None,None,None,None,None,None,-10921639,2171.621,2200,1281,2919,1626544,353.475,16.614,0.273,2.633
ID4391,4391,171,14.352,1223.961,213.219,0,87796.674,42,10,1,1518.307,763.260,1497.328,None,None,None,None,None,None,None,-10921639,1497.328,2016,0,2521,1121499,983.864,23.556,0.321,0.739
ID4392,4392,21,18.799,725.311,219.155,0,87796.674,42,10,1,2338.017,1152.810,2157.414,None,None,None,None,None,None,None,-10921639,2157.414,2230,1139,2913,1615903,438.727,16.127,0.297,2.253
ID4393,4393,64,16.883,312.493,223.013,0,87796.674,42,10,1,1990.770,1161.359,2180.681,None,None,None,None,None,None,None,-10921639,2180.681,2223,1334,2817,1633330,349.492,16.055,0.266,2.625
ID4394,4394,61,21.146,843.645,227.483,0,87796.674,42,10,1,2087.275,1300.969,2237.932,None,None,None,None,None,None,None,-10921639,2237.932,2350,1080,2941,1676211,456.334,16.229,0.360,2.596
ID4395,4395,49,12.643,656.996,238.466,0,87796.674,42,10,1,2015.495,1160.024,1692.956,None,None,None,None,None,None,None,-10921639,1692.956,1714,1018,2373,1268024,342.605,14.444,0.222,1.798
ID4396,4396,147,12.144,55.075,255.137,0,87796.674,42,10,1,3871.372,1178.535,1562.533,None,None,None,None,None,None,None,-10921639,1562.533,1606,877,2073,1170337,289.839,15.434,0.260,2.222
ID4397,4397,112,12.076,593.049,281.301,0,87796.674,42,10,1,3530.268,1167.911,1677.374,None,None,None,None,None,None,None,-10921639,1677.374,1696,1065,2236,1256353,300.642,14.880,0.214,1.966
ID4398,4398,16,13.163,478.008,282.726,0,87796.674,42,10,1,2909.570,1168.957,1585.393,None,None,None,None,None,None,None,-10921639,1585.393,1607,841,2256,1187459,373.928,14.548,0.251,1.701
ID4399,4399,84,10.674,327.060,306.239,0,87796.674,42,10,1,1848.326,1149.111,1985.162,None,None,None,None,None,None,None,-10921639,1985.162,2023,1489,2272,1486886,166.070,17.505,0.177,3.602
ID4400,4400,71,14.013,1147.183,306.544,0,87796.674,42,10,1,1951.397,1112.682,1909.896,None,None,None,None,None,None,None,-10921639,1909.896,1877,1251,2635,1430512,387.090,14.346,0.205,1.678
ID4401,4401,162,11.697,1078.678,309.322,0,87796.674,42,10,1,2003.401,1121.358,1911.487,None,None,None,None,None,None,None,-10921639,1911.487,1873,1213,2612,1431704,376.140,13.999,0.148,1.312
ID4402,4402,157,25.124,47.453,311.129,0,87796.674,42,10,1,2035.854,1397.577,2516.202,None,None,None,None,None,None,None,-10921639,2516.202,2724,980,3313,1884635,582.578,15.986,0.379,2.375
ID4403,4403,77,10.034,192.424,310.942,0,87796.674,42,10,1,1866.909,1150.049,1970.240,None,None,None,None,None,None,None,-10921639,1970.240,1984,1507,2305,1475710,124.032,23.658,0.184,4.943
ID4404,4404,123,13.119,56.515,337.951,0,87796.674,42,10,1,1946.048,1173.354,1653.184,None,None,None,None,None,None,None,-10921639,1653.184,1632,894,2518,1238235,451.882,10.174,0.224,1.339
ID4405,4405,141,10.253,721.354,342.978,0,87796.674,42,10,1,2174.891,1149.889,1787.244,None,None,None,None,None,None,None,-10921639,1787.244,1836,1230,2220,1338646,250.693,15.021,0.168,2.047
ID4406,4406,154,19.053,891.078,349.127,0,87796.674,42,10,1,2680.948,1803.017,2754.167,None,None,None,None,None,None,None,-10921639,2754.167,2865,1415,3299,2062871,385.732,17.957,0.237,2.735
ID4407,4407,80,19.712,902.456,352.118,0,87796.674,42,10,1,2681.407,1795.784,2859.932,None,None,None,None,None,None,None,-10921639,2859.932,2907,1698,3448,2142089,310.666,18.250,0.260,3.804
ID4408,4408,88,18.399,1160.019,369.858,0,87796.674,42,10,1,2422.750,1174.777,2411.956,None,None,None,None,None,None,None,-10921639,2411.956,2536,1469,2854,1806555,311.471,17.067,0.283,3.414
ID4409,4409,90,14.144,369.204,380.570,0,87796.674,42,10,1,1893.386,1157.215,2223.648,None,None,None,None,None,None,None,-10921639,2223.648,2260,1433,2737,1665512,235.929,17.733,0.235,3.591
ID4410,4410,160,13.771,87.369,382.760,0,87796.674,42,10,1,2030.798,1191.414,1697.957,None,None,None,None,None,None,None,-10921639,1697.957,1654,955,2464,1271770,414.364,14.127,0.223,1.492
ID4411,4411,6,17.377,1069.633,386.512,0,87796.674,42,10,1,1964.953,1139.447,2230.752,None,None,None,None,None,None,None,-10921639,2230.752,2390,1120,3067,1670833,509.363,14.949,0.259,1.804
ID4412,4412,149,23.377,40.312,400.294,0,87796.674,42,10,1,2426.041,1174.394,2373.172,None,None,None,None,None,None,None,-10921639,2373.172,2516,978,3182,1777506,535.762,16.599,0.377,2.424
ID4413,4413,85,18.599,397.227,400.517,0,87796.674,42,10,1,2986.453,1157.892,2102.774,None,None,None,None,None,None,None,-10921639,2102.774,2222,882,3010,1574978,507.747,14.947,0.296,1.889
ID4414,4414,89,11.785,156.104,403.792,0,87796.674,42,10,1,2664.630,1207.101,1750.598,None,None,None,None,None,None,None,-10921639,1750.598,1809,1053,2457,1311198,334.634,15.610,0.201,1.754
ID4415,4415,78,19.398,536.419,408.384,0,87796.674,42,10,1,1988.633,1198.518,2237.255,None,None,None,None,None,None,None,-10921639,2237.255,2421,1067,2906,1675704,485.838,15.865,0.306,2.160
ID4416,4416,62,13.300,577.287,430.468,0,87796.674,42,10,1,1963.498,1153.693,1769.533,None,None,None,None,None,None,None,-10921639,1769.533,1839,1049,2343,1325380,353.102,14.632,0.229,1.866
ID4417,4417,68,22.234,811.518,433.669,0,87796.674,42,10,1,1953.199,1171.852,2332.705,None,None,None,None,None,None,None,-10921639,2332.705,2514,846,2930,1747196,453.735,17.393,0.389,2.881
ID4418,4418,12,13.306,758.779,439.607,0,87796.674,42,10,1,1928.339,1146.937,1933.615,None,None,None,None,None,None,None,-10921639,1933.615,2042,1157,2515,1448278,341.830,15.206,0.219,2.036
ID4419,4419,66,18.141,256.122,441.438,0,87796.674,42,10,1,2778.626,1166.008,2338.123,None,None,None,None,None,None,None,-10921639,2338.123,2399,1599,2836,1751254,289.055,17.441,0.283,3.566
ID4420,4420,99,18.338,227.385,456.277,0,87796.674,42,10,1,2023.931,1203.324,2300.625,None,None,None,None,None,None,None,-10921639,2300.625,2448,1232,2879,1723168,370.621,17.321,0.298,2.849
ID4421,4421,67,23.607,87.073,467.326,0,87796.674,42,10,1,3097.352,2046.662,2446.044,None,None,None,None,None,None,None,-10921639,2446.044,2649,1182,3127,1832087,479.092,17.566,0.378,2.800
ID4422,4422,91,13.106,952.248,495.525,0,87796.674,42,10,1,2310.247,1155.605,1724.911,None,None,None,None,None,None,None,-10921639,1724.911,1800,945,2222,1291958,317.863,14.645,0.245,2.133
ID4423,4423,0,14.009,1093.408,500.575,0,87796.674,42,10,1,2627.023,1648.017,2042.089,None,None,None,None,None,None,None,-10921639,2042.089,2117,1307,2528,1529525,250.042,23.311,0.241,3.167
ID4424,4424,82,16.384,593.635,520.965,0,87796.674,42,10,1,2229.248,1317.431,2104.199,None,None,None,None,None,None,None,-10921639,2104.199,2164,1059,2790,1576045,369.789,17.480,0.279,2.481
ID4425,4425,4,18.038,398.499,533.867,0,87796.674,42,10,1,2225.441,1306.275,2058.578,None,None,None,None,None,None,None,-10921639,2058.578,2150,1167,2635,1541875,320.233,17.106,0.328,3.175
ID4426,4426,75,19.302,497.806,535.624,0,87796.674,42,10,1,2156.895,1243.088,2198.075,None,None,None,None,None,None,None,-10921639,2198.075,2324,1128,2818,1646358,403.243,17.017,0.334,2.729
ID4427,4427,73,11.558,721.668,537.259,0,87796.674,42,10,1,2273.765,1153.340,1625.634,None,None,None,None,None,None,None,-10921639,1625.634,1649,1016,2235,1217600,366.956,14.334,0.198,1.463
ID4428,4428,92,19.850,879.976,543.668,0,87796.674,42,10,1,2224.081,1282.383,2227.195,None,None,None,None,None,None,None,-10921639,2227.195,2367,1049,2829,1668169,402.170,17.785,0.350,2.870
ID4429,4429,11,20.975,197.373,546.745,0,87796.674,42,10,1,2147.099,1386.837,2335.043,None,None,None,None,None,None,None,-10921639,2335.043,2475,1154,2975,1748947,446.421,15.770,0.331,2.603
ID4430,4430,98,22.214,176.096,585.155,0,87796.674,42,10,1,2122.478,1540.648,2314.144,None,None,None,None,None,None,None,-10921639,2314.144,2357,1111,3321,1733294,518.267,14.887,0.343,2.278
ID4431,4431,109,22.044,10.878,591.701,0,87796.674,42,10,1,1797.693,1096.410,2384.842,None,None,None,None,None,None,None,-10921639,2384.842,2637,923,3323,1786247,622.500,15.949,0.439,2.336
ID4432,4432,20,14.328,1030.013,593.605,0,87796.674,42,10,1,1940.031,1226.475,2147.752,None,None,None,None,None,None,None,-10921639,2147.752,2256,1298,2639,1608666,297.218,17.157,0.231,2.711
ID4433,4433,87,14.967,905.751,620.544,0,87796.674,42,10,1,2725.263,1166.052,1816.951,None,None,None,None,None,None,None,-10921639,1816.951,1830,1047,2474,1360896,400.184,14.410,0.251,1.822
ID4434,4434,93,12.382,343.135,620.993,0,87796.674,42,10,1,1924.471,1354.212,2129.579,None,None,None,None,None,None,None,-10921639,2129.579,2178,1527,2452,1595055,166.694,18.260,0.207,4.384
ID4435,4435,13,14.180,594.142,625.120,0,87796.674,42,10,1,1923.374,1229.402,2024.383,None,None,None,None,None,None,None,-10921639,2024.383,2075,1187,2795,1516263,402.618,14.826,0.219,1.808
ID4436,4436,9,13.530,1035.350,628.788,0,87796.674,42,10,1,1907.414,1224.607,1943.466,None,None,None,None,None,None,None,-10921639,1943.466,2051,1102,2723,1455656,401.334,14.768,0.210,1.684
ID4437,4437,18,15.348,246.972,639.477,0,87796.674,42,10,1,1901.542,1168.211,1909.414,None,None,None,None,None,None,None,-10921639,1909.414,1845,1132,2857,1430151,477.331,14.081,0.217,1.428
ID4438,4438,65,14.558,786.399,648.458,0,87796.674,42,10,1,1852.689,1141.372,2252.636,None,None,None,None,None,None,None,-10921639,2252.636,2362,1406,2653,1687224,298.842,17.867,0.230,2.821
ID4439,4439,158,13.716,1126.822,652.652,0,87796.674,42,10,1,2357.339,1148.891,1887.298,None,None,None,None,None,None,None,-10921639,1887.298,1877,1142,2660,1413586,424.385,14.048,0.199,1.475
ID4440,4440,5,15.054,154.658,658.557,0,87796.674,42,10,1,2366.151,1274.517,1863.614,None,None,None,None,None,None,None,-10921639,1863.614,1891,1074,2744,1395847,442.075,14.720,0.243,1.648
ID4441,4441,25,11.261,702.400,669.449,0,87796.674,42,10,1,1981.817,1156.146,1808.151,None,None,None,None,None,None,None,-10921639,1808.151,1877,1177,2317,1354305,307.851,14.813,0.187,1.850
ID4442,4442,1,20.370,126.251,684.564,0,87796.674,42,10,1,2063.887,1399.212,2197.923,None,None,None,None,None,None,None,-10921639,2197.923,2385,1007,3067,1646244,559.892,14.962,0.313,1.873
ID4443,4443,114,17.634,479.527,687.967,0,87796.674,42,10,1,2876.063,1179.016,2308.732,None,None,None,None,None,None,None,-10921639,2308.732,2345,1197,2963,1729240,406.254,15.623,0.256,2.317
ID4444,4444,165,11.411,306.061,696.385,0,87796.674,42,10,1,1924.457,1163.883,1784.047,None,None,None,None,None,None,None,-10921639,1784.047,1811,1238,2255,1336251,263.652,14.712,0.193,2.188
ID4445,4445,133,12.288,477.034,706.776,0,87796.674,42,10,1,2918.698,1175.650,2097.983,None,None,None,None,None,None,None,-10921639,2097.983,2159,1334,2514,1571389,240.553,17.645,0.191,2.802
ID4446,4446,29,13.182,255.241,727.354,0,87796.674,42,10,1,2151.993,1313.744,2065.053,None,None,None,None,None,None,None,-10921639,2065.053,2115,1343,2372,1546725,196.336,17.872,0.238,4.050
ID4447,4447,23,25.256,523.638,733.070,0,87796.674,42,10,1,2075.334,1272.963,2503.462,None,None,None,None,None,None,None,-10921639,2503.462,2683,1024,3698,1875093,719.316,14.995,0.358,1.836
ID4448,4448,30,20.730,692.824,748.140,0,87796.674,42,10,1,2285.605,1152.976,2314.740,None,None,None,None,None,None,None,-10921639,2314.740,2460,1197,3195,1733740,521.747,14.927,0.306,2.081
ID4449,4449,15,13.212,897.434,755.806,0,87796.674,42,10,1,3321.288,1167.897,1661.798,None,None,None,None,None,None,None,-10921639,1661.798,1705,932,2267,1244687,350.607,14.677,0.246,1.873
ID4450,4450,143,11.222,313.995,757.589,0,87796.674,42,10,1,2862.483,1169.941,1760.093,None,None,None,None,None,None,None,-10921639,1760.093,1807,1111,2324,1318310,341.693,14.673,0.179,1.562
ID4451,4451,100,18.971,976.923,777.937,0,87796.674,42,10,1,2206.944,1165.001,2253.527,None,None,None,None,None,None,None,-10921639,2253.527,2363,1156,3017,1687892,407.335,16.939,0.317,2.666
ID4452,4452,131,12.839,847.667,780.171,0,87796.674,42,10,1,2073.391,1225.300,1752.443,None,None,None,None,None,None,None,-10921639,1752.443,1826,1136,2189,1312580,257.485,15.458,0.249,2.713
ID4453,4453,27,22.765,23.590,799.010,0,87796.674,42,10,1,2258.394,1350.093,2215.389,None,None,None,None,None,None,None,-10921639,2215.389,2427,925,2965,1659326,539.227,16.259,0.399,2.342
ID4454,4454,19,20.088,115.790,806.566,0,87796.674,42,10,1,2802.364,1855.319,2254.473,None,None,None,None,None,None,None,-10921639,2254.473,2375,1215,2815,1688600,365.597,17.235,0.348,3.182
ID4455,4455,28,12.919,278.759,817.786,0,87796.674,42,10,1,2424.171,1176.346,1735.709,None,None,None,None,None,None,None,-10921639,1735.709,1803,999,2287,1300046,324.834,14.887,0.232,2.014
ID4456,4456,135,11.974,596.981,818.441,0,87796.674,42,10,1,2396.705,1167.168,1827.637,None,None,None,None,None,None,None,-10921639,1827.637,1898,1154,2229,1368900,224.328,17.917,0.235,3.103
ID4457,4457,167,14.129,65.946,833.992,0,87796.674,42,10,1,2268.056,1185.955,1634.096,None,None,None,None,None,None,None,-10921639,1634.096,1680,821,2375,1223938,427.471,14.763,0.274,1.643
ID4458,4458,113,24.013,970.593,842.414,0,87796.674,42,10,1,2196.909,1443.845,2435.503,None,None,None,None,None,None,None,-10921639,2435.503,2605,1165,3160,1824192,526.367,16.065,0.368,2.491
ID4459,4459,122,22.805,189.910,843.296,0,87796.674,42,10,1,2114.298,1323.523,2235.963,None,None,None,None,None,None,None,-10921639,2235.963,2364,1069,3212,1674736,601.157,14.860,0.358,1.961
ID4460,4460,34,18.778,504.163,850.231,0,87796.674,42,10,1,2220.969,1309.489,2182.662,None,None,None,None,None,None,None,-10921639,2182.662,2206,1270,2861,1634814,307.454,18.244,0.327,3.502
ID4461,4461,161,11.571,246.489,874.319,0,87796.674,42,10,1,2096.251,1165.306,1685.762,None,None,None,None,None,None,None,-10921639,1685.762,1777,1009,2088,1262636,242.168,16.221,0.234,2.637
ID4462,4462,152,16.367,453.311,889.956,0,87796.674,42,10,1,2204.660,1266.144,1952.708,None,None,None,None,None,None,None,-10921639,1952.708,2138,784,2631,1462578,479.994,16.276,0.345,2.088
ID4463,4463,166,10.090,58.638,891.585,0,87796.674,42,10,1,2217.426,1160.228,1305.563,None,None,None,None,None,None,None,-10921639,1305.563,1287,713,2034,977867,365.610,10.086,0.298,1.641
ID4608,4608,154,19.074,888.068,346.248,0,89887.071,43,10,1,2661.397,1754.510,2685.232,None,None,None,None,None,None,None,-10921639,2685.232,2795,1241,3337,2011239,424.543,16.670,0.233,2.388
ID4609,4609,80,19.526,900.608,347.966,0,89887.071,43,10,1,2683.818,1760.539,2836.204,None,None,None,None,None,None,None,-10921639,2836.204,2889,1634,3418,2124317,319.934,18.249,0.259,3.646
ID4610,4610,88,18.021,1152.418,367.789,0,89887.071,43,10,1,2439.748,1152.068,2399.785,None,None,None,None,None,None,None,-10921639,2399.785,2502,1362,2837,1797439,301.827,17.139,0.281,3.486
ID4611,4611,90,14.001,370.835,377.107,0,89887.071,43,10,1,1892.252,1153.378,2219.770,None,None,None,None,None,None,None,-10921639,2219.770,2265,1431,2713,1662608,236.354,18.217,0.235,3.576
ID4612,4612,160,13.907,90.703,383.942,0,89887.071,43,10,1,2036.458,1190.889,1691.972,None,None,None,None,None,None,None,-10921639,1691.972,1631,1003,2723,1267287,425.886,10.202,0.227,1.471
ID4613,4613,6,17.262,1069.208,385.920,0,89887.071,43,10,1,1962.005,1141.945,2213.298,None,None,None,None,None,None,None,-10921639,2213.298,2375,1131,3056,1657760,517.295,14.933,0.255,1.741
ID4614,4614,85,17.949,396.478,400.396,0,89887.071,43,10,1,2924.023,1127.299,2079.543,None,None,None,None,None,None,None,-10921639,2079.543,2186,908,3016,1557578,480.009,15.203,0.287,1.934
ID4615,4615,89,11.853,155.934,404.015,0,89887.071,43,10,1,2661.619,1215.860,1750.854,None,None,None,None,None,None,None,-10921639,1750.854,1802,1064,2436,1311390,328.907,15.511,0.200,1.776
ID4616,4616,149,23.435,41.669,410.378,0,89887.071,43,10,1,2437.327,1169.013,2356.506,None,None,None,None,None,None,None,-10921639,2356.506,2480,1037,3216,1765023,539.996,16.066,0.375,2.381
ID4617,4617,78,19.460,529.288,418.189,0,89887.071,43,10,1,1991.180,1198.060,2253.726,None,None,None,None,None,None,None,-10921639,2253.726,2454,1065,2888,1688041,488.904,15.937,0.306,2.160
ID4618,4618,12,14.008,764.872,432.052,0,89887.071,43,10,1,1925.260,1150.136,1972.698,None,None,None,None,None,None,None,-10921639,1972.698,2083,1152,2559,1477551,380.412,14.941,0.223,1.894
